"No.","Time","MACSrc","Source","PortSrc","Protocol","MACDest","Destination","PortDst","Info","Length"
"1319649","13393.372467","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=1891, FN=0, Flags=....R...","30"
"1319651","13393.380595","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=1891, FN=0, Flags=....R...","30"
"1319652","13393.382556","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=1891, FN=0, Flags=....R...","30"
"1319653","13393.383282","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=1891, FN=0, Flags=....R...","30"
"1319654","13393.384028","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=1891, FN=0, Flags=....R...","30"
"1319798","13394.889456","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=1982, FN=0, Flags=........","30"
"1319799","13394.896917","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=1982, FN=0, Flags=....R...","30"
"1319800","13394.897657","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=1982, FN=0, Flags=....R...","30"
"1319801","13394.898443","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=1982, FN=0, Flags=....R...","30"
"1319802","13394.899209","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=1982, FN=0, Flags=....R...","30"
"1319803","13394.900571","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=1982, FN=0, Flags=....R...","30"
"1319804","13394.901278","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=1982, FN=0, Flags=....R...","30"
"1319805","13394.902065","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=1982, FN=0, Flags=....R...","30"
"1320349","13410.036822","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2735, FN=0, Flags=........","30"
"1320350","13410.037498","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2735, FN=0, Flags=....R...","30"
"1320351","13410.038198","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2735, FN=0, Flags=....R...","30"
"1320567","13411.234377","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2801, FN=0, Flags=........","30"
"1320568","13411.234993","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2801, FN=0, Flags=....R...","30"
"1320569","13411.235614","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2801, FN=0, Flags=....R...","30"
"1320570","13411.236924","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2801, FN=0, Flags=....R...","30"
"1320693","13412.655400","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2866, FN=0, Flags=........","30"
"1320694","13412.655976","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2866, FN=0, Flags=....R...","30"
"1320695","13412.656597","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2866, FN=0, Flags=....R...","30"
"1320696","13412.657403","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2866, FN=0, Flags=....R...","30"
"1320697","13412.664765","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2866, FN=0, Flags=....R...","30"
"1320698","13412.665531","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2866, FN=0, Flags=....R...","30"
"1320699","13412.666318","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2866, FN=0, Flags=....R...","30"
"1320700","13412.667043","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2866, FN=0, Flags=....R...","30"
"1321158","13426.200491","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3463, FN=0, Flags=........","30"
"1321159","13426.201066","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3463, FN=0, Flags=....R...","30"
"1321160","13426.201746","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3463, FN=0, Flags=....R...","30"
"1321161","13426.205047","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3463, FN=0, Flags=....R...","30"
"1329380","13568.050782","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2704, FN=0, Flags=........","30"
"1329381","13568.052035","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2704, FN=0, Flags=....R...","30"
"1329382","13568.052716","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2704, FN=0, Flags=....R...","30"
"1329383","13568.053543","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2704, FN=0, Flags=....R...","30"
"1329384","13568.060195","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2704, FN=0, Flags=....R...","30"
"1329385","13568.060882","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2704, FN=0, Flags=....R...","30"
"1329386","13568.061568","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2704, FN=0, Flags=....R...","30"
"1329387","13568.062314","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2704, FN=0, Flags=....R...","30"
"1329390","13568.102588","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2708, FN=0, Flags=........","30"
"1329391","13568.103264","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2708, FN=0, Flags=....R...","30"
"1329392","13568.104585","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2708, FN=0, Flags=....R...","30"
"1329393","13568.110354","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2708, FN=0, Flags=....R...","30"
"1329394","13568.111161","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2708, FN=0, Flags=....R...","30"
"1329395","13568.111988","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2708, FN=0, Flags=....R...","30"
"1329416","13568.262126","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2720, FN=0, Flags=........","30"
"1329417","13568.262741","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2720, FN=0, Flags=....R...","30"
"1329418","13568.263461","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2720, FN=0, Flags=....R...","30"
"1329419","13568.264287","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2720, FN=0, Flags=....R...","30"
"1329420","13568.265737","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2720, FN=0, Flags=....R...","30"
"1329421","13568.266563","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2720, FN=0, Flags=....R...","30"
"1329422","13568.267389","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2720, FN=0, Flags=....R...","30"
"1329423","13568.268215","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2720, FN=0, Flags=....R...","30"
"1330775","13590.834227","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3819, FN=0, Flags=........","30"
"1330776","13590.834842","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3819, FN=0, Flags=....R...","30"
"1330777","13590.836077","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3819, FN=0, Flags=....R...","30"
"1335596","13636.930399","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3195, FN=0, Flags=........","30"
"1335597","13636.930995","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3195, FN=0, Flags=....R...","30"
"1335955","13642.146345","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3431, FN=0, Flags=........","30"
"1335956","13642.146980","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3431, FN=0, Flags=....R...","30"
"1335957","13642.147600","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3431, FN=0, Flags=....R...","30"
"1335958","13642.148347","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3431, FN=0, Flags=....R...","30"
"1335959","13642.149093","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3431, FN=0, Flags=....R...","30"
"1335960","13642.149899","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3431, FN=0, Flags=....R...","30"
"1335961","13642.150606","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3431, FN=0, Flags=....R...","30"
"1335962","13642.151352","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3431, FN=0, Flags=....R...","30"
"1336675","13649.046739","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3841, FN=0, Flags=........","30"
"1336678","13649.049064","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3841, FN=0, Flags=....R...","30"
"1336679","13649.049744","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3841, FN=0, Flags=....R...","30"
"1336680","13649.050571","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3841, FN=0, Flags=....R...","30"
"1336681","13649.051717","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3841, FN=0, Flags=....R...","30"
"1336682","13649.052483","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3841, FN=0, Flags=....R...","30"
"1336683","13649.053749","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3841, FN=0, Flags=....R...","30"
"1337118","13655.113518","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=77, FN=0, Flags=........","30"
"1337119","13655.114194","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=77, FN=0, Flags=....R...","30"
"1337120","13655.115860","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=77, FN=0, Flags=....R...","30"
"1337121","13655.116547","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=77, FN=0, Flags=....R...","30"
"1337122","13655.119163","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=77, FN=0, Flags=....R...","30"
"1337123","13655.119869","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=77, FN=0, Flags=....R...","30"
"1337124","13655.127788","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=77, FN=0, Flags=....R...","30"
"1337125","13655.128514","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=77, FN=0, Flags=....R...","30"
"1344381","13763.002670","00:0a:95:d0:04:83","Apple_d0:04:83","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=485, FN=0, Flags=........","30"
"1344382","13763.003479","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:0a:95:d0:04:83","Apple_d0:04:83","","Authentication, SN=2295, FN=0, Flags=........","30"
"1355045","13910.208709","00:14:a4:ee:a2:cb","HonHaiPr_ee:a2:cb","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=13, FN=0, Flags=........","30"
"1355046","13910.209238","00:14:a4:ee:a2:cb","HonHaiPr_ee:a2:cb","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=13, FN=0, Flags=....R...","30"
"1355047","13910.210153","00:14:a4:ee:a2:cb","HonHaiPr_ee:a2:cb","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=13, FN=0, Flags=....R...","30"
"1355048","13910.210962","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:14:a4:ee:a2:cb","HonHaiPr_ee:a2:cb","","Authentication, SN=3741, FN=0, Flags=........","30"
"1358001","13942.805810","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2144, FN=0, Flags=........","30"
"1358002","13942.806386","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=2144, FN=0, Flags=....R...","30"
"1358823","13953.904551","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:14:51:fb:24:01","Apple_fb:24:01","","Authentication, SN=2834, FN=0, Flags=........","30"
"1367916","14059.211590","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2023, FN=0, Flags=........","30"
"1367917","14059.213551","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2023, FN=0, Flags=....R...","30"
"1367918","14059.214211","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2023, FN=0, Flags=....R...","30"
"1367919","14059.216626","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2023, FN=0, Flags=....R...","30"
"1367920","14059.217391","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2023, FN=0, Flags=....R...","30"
"1367921","14059.218217","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2023, FN=0, Flags=....R...","30"
"1367922","14059.218923","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2023, FN=0, Flags=....R...","30"
"1367923","14059.219730","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2023, FN=0, Flags=....R...","30"
"1367935","14059.500076","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2036, FN=0, Flags=........","30"
"1367936","14059.501045","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2036, FN=0, Flags=....R...","30"
"1367937","14059.501646","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2036, FN=0, Flags=....R...","30"
"1367938","14059.502373","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2036, FN=0, Flags=....R...","30"
"1367939","14059.503118","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2036, FN=0, Flags=....R...","30"
"1367940","14059.503884","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2036, FN=0, Flags=....R...","30"
"1367941","14059.504570","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2036, FN=0, Flags=....R...","30"
"1367942","14059.505504","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2036, FN=0, Flags=....R...","30"
"1369611","14081.530044","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3388, FN=0, Flags=........","30"
"1369612","14081.530620","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3388, FN=0, Flags=....R...","30"
"1369613","14081.532302","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:02:06:85:1c","IntelCor_06:85:1c","","Authentication, SN=3388, FN=0, Flags=....R...","30"
"1370207","14086.116912","00:13:ce:5e:c5:02","IntelCor_5e:c5:02","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=1612, FN=0, Flags=....R...","30"
"1370208","14086.124989","00:13:ce:5e:c5:02","IntelCor_5e:c5:02","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=1612, FN=0, Flags=....R...","30"
"1370209","14086.125818","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:ce:5e:c5:02","IntelCor_5e:c5:02","","Authentication, SN=3694, FN=0, Flags=........","30"
"1376420","14115.880482","00:14:51:37:37:d0","Apple_37:37:d0","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=199, FN=0, Flags=........","30"
"1376433","14116.360582","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:14:51:37:37:d0","Apple_37:37:d0","","Authentication, SN=1739, FN=0, Flags=........","30"
"1376434","14116.361170","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:14:51:37:37:d0","Apple_37:37:d0","","Authentication, SN=1739, FN=0, Flags=....R...","30"
"1376435","14116.361773","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:14:51:37:37:d0","Apple_37:37:d0","","Authentication, SN=1739, FN=0, Flags=....R...","30"
"1376436","14116.362539","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:14:51:37:37:d0","Apple_37:37:d0","","Authentication, SN=1739, FN=0, Flags=....R...","30"
"1376437","14116.363265","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:14:51:37:37:d0","Apple_37:37:d0","","Authentication, SN=1739, FN=0, Flags=....R...","30"
"1376438","14116.363991","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:14:51:37:37:d0","Apple_37:37:d0","","Authentication, SN=1739, FN=0, Flags=....R...","30"
"1376439","14116.364697","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:14:51:37:37:d0","Apple_37:37:d0","","Authentication, SN=1739, FN=0, Flags=....R...","30"
"1376440","14116.371383","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:14:51:37:37:d0","Apple_37:37:d0","","Authentication, SN=1739, FN=0, Flags=....R...","30"
"1376993","14118.457985","00:14:51:37:37:d0","Apple_37:37:d0","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=230, FN=0, Flags=........","30"
"1376997","14118.460792","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:14:51:37:37:d0","Apple_37:37:d0","","Authentication, SN=1940, FN=0, Flags=........","30"
"1376998","14118.461386","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:14:51:37:37:d0","Apple_37:37:d0","","Authentication, SN=1940, FN=0, Flags=....R...","30"
"1394375","14191.395498","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=237, FN=0, Flags=........","30"
"1394376","14191.396113","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=237, FN=0, Flags=....R...","30"
